区分,薬価基準収載医薬品コード,成分名,規格,品名,麻薬,業者名追記,Unnamed: 7,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
内用薬,3399004M1387,イコサペント酸エチル,３００ｍｇ１カプセル,,,,イコサペント酸エチルカプセル３００ｍｇ「Ｈｐ」,原沢製薬工業,後発品,,,17.2,,H26.6.20収載
内用薬,3399004M1395,イコサペント酸エチル,３００ｍｇ１カプセル,,,,イコサペント酸エチルカプセル３００ｍｇ「フソー」,扶桑薬品工業,後発品,,,25.5,,H26.6.20収載
内用薬,3399004M2022,イコサペント酸エチル,３００ｍｇ１包,,,,エパデールＳ３００,持田製薬,,先発品,○,43.8,,
内用薬,3399004M2030,イコサペント酸エチル,３００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣ」,東洋カプセル,後発品,,,17.8,,
内用薬,3399004M2049,イコサペント酸エチル,３００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,17.8,,
内用薬,3399004M2057,イコサペント酸エチル,３００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル３００ｍｇ「サワイ」,沢井製薬,後発品,,,17.8,,
内用薬,3399004M2065,イコサペント酸エチル,３００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル３００ｍｇ「日医工」,日医工,後発品,,,17.8,,
内用薬,3399004M2073,イコサペント酸エチル,３００ｍｇ１包,,,,エパロース粒状カプセル３００ｍｇ,共和薬品工業,後発品,,,17.8,,
内用薬,3399004M2081,イコサペント酸エチル,３００ｍｇ１包,,,,メルブラール粒状カプセル３００ｍｇ,大正薬品工業,後発品,,,17.8,,
内用薬,3399004M2090,イコサペント酸エチル,３００ｍｇ１包,,,,エパラ粒状カプセル３００ｍｇ,日本臓器製薬,後発品,,,25,,
内用薬,3399004M3029,イコサペント酸エチル,６００ｍｇ１包,,,,エパデールＳ６００,持田製薬,,先発品,○,81.6,,
内用薬,3399004M3037,イコサペント酸エチル,６００ｍｇ１包,,,,ソルミラン顆粒状カプセル６００ｍｇ,森下仁丹,後発品,,,64,,
内用薬,3399004M3045,イコサペント酸エチル,６００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル６００ｍｇ「ＴＣ」,東洋カプセル,後発品,,,33,,
内用薬,3399004M3053,イコサペント酸エチル,６００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル６００ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,33,,
内用薬,3399004M3061,イコサペント酸エチル,６００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル６００ｍｇ「サワイ」,沢井製薬,後発品,,,33,,
内用薬,3399004M3070,イコサペント酸エチル,６００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル６００ｍｇ「日医工」,日医工,後発品,,,33,,
内用薬,3399004M3088,イコサペント酸エチル,６００ｍｇ１包,,,,エパロース粒状カプセル６００ｍｇ,共和薬品工業,後発品,,,33,,
内用薬,3399004M3096,イコサペント酸エチル,６００ｍｇ１包,,,,メルブラール粒状カプセル６００ｍｇ,大正薬品工業,後発品,,,33,,
内用薬,3399004M3100,イコサペント酸エチル,６００ｍｇ１包,,,,エパラ粒状カプセル６００ｍｇ,日本臓器製薬,後発品,,,64,,
内用薬,3399004M4025,イコサペント酸エチル,９００ｍｇ１包,,,,エパデールＳ９００,持田製薬,,先発品,○,118.7,,
内用薬,3399004M4033,イコサペント酸エチル,９００ｍｇ１包,,,,ソルミラン顆粒状カプセル９００ｍｇ,森下仁丹,後発品,,,89.4,,
内用薬,3399004M4041,イコサペント酸エチル,９００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル９００ｍｇ「ＴＣ」,東洋カプセル,後発品,,,48.4,,
内用薬,3399004M4050,イコサペント酸エチル,９００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル９００ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,48.4,,
内用薬,3399004M4068,イコサペント酸エチル,９００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル９００ｍｇ「サワイ」,沢井製薬,後発品,,,48.4,,
内用薬,3399004M4076,イコサペント酸エチル,９００ｍｇ１包,,,,イコサペント酸エチル粒状カプセル９００ｍｇ「日医工」,日医工,後発品,,,48.4,,
内用薬,3399004M4084,イコサペント酸エチル,９００ｍｇ１包,,,,エパロース粒状カプセル９００ｍｇ,共和薬品工業,後発品,,,48.4,,
内用薬,3399004M4092,イコサペント酸エチル,９００ｍｇ１包,,,,メルブラール粒状カプセル９００ｍｇ,大正薬品工業,後発品,,,48.4,,
内用薬,3399004M4106,イコサペント酸エチル,９００ｍｇ１包,,,,エパラ粒状カプセル９００ｍｇ,日本臓器製薬,後発品,,,89.4,,
内用薬,3399005F1021,ベラプロストナトリウム,２０μｇ１錠,局,,,ドルナー錠２０μｇ,東レ,,先発品,○,61.8,,
内用薬,3399005F1030,ベラプロストナトリウム,２０μｇ１錠,局,,,プロサイリン錠２０,科研製薬,,先発品,○,61.8,,
内用薬,3399005F1048,ベラプロストナトリウム,２０μｇ１錠,局,,,ベルナール錠２０μｇ,旭化成ファーマ,後発品,,,24.4,,
内用薬,3399005F1064,ベラプロストナトリウム,２０μｇ１錠,局,,,プロスタリン錠２０μｇ,共和薬品工業,後発品,,,24.4,,
内用薬,3399005F1099,ベラプロストナトリウム,２０μｇ１錠,局,,,ベストルナー錠２０,シオノケミカル,後発品,,,35.1,H26.9.30まで,
内用薬,3399005F1102,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラストリン錠２０μｇ,大正薬品工業,後発品,,,24.4,,
内用薬,3399005F1110,ベラプロストナトリウム,２０μｇ１錠,局,,,ドルナリン錠２０μｇ,テバ製薬,後発品,,,24.4,H26.9.30まで,
内用薬,3399005F1145,ベラプロストナトリウム,２０μｇ１錠,局,,,プロルナー錠２０μｇ,日医工,後発品,,,24.4,,
内用薬,3399005F1188,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストナトリウム錠２０μｇ「タナベ」,長生堂製薬,後発品,,,35.1,H27.3.31まで,
内用薬,3399005F1196,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「ファイザー」,ファイザー,後発品,,,24.4,,
内用薬,3399005F1200,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「サワイ」,沢井製薬,後発品,,,24.4,,
内用薬,3399005F1218,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「ＹＤ」,陽進堂,後発品,,,24.4,,
内用薬,3399005F1226,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「オーハラ」,大原薬品工業,後発品,,,24.4,,
内用薬,3399005F1234,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「トーワ」,東和薬品,後発品,,,24.4,,
内用薬,3399005F1242,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストナトリウム錠２０μｇ「Ｆ」,富士製薬工業,後発品,,,24.4,,
内用薬,3399005F1250,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「ＡＦＰ」,シオノケミカル,後発品,,,35.1,,
内用薬,3399005F1269,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストＮａ錠２０μｇ「テバ」,テバ製薬,後発品,,,24.4,,
内用薬,3399005F1277,ベラプロストナトリウム,２０μｇ１錠,局,,,ベラプロストナトリウム錠２０μｇ「ＪＧ」,長生堂製薬,後発品,,,35.1,,H26.6.20収載
内用薬,3399005F2028,ベラプロストナトリウム,４０μｇ１錠,局,,,ドルナリン錠４０μｇ,テバ製薬,後発品,,,51.6,H26.9.30まで,
内用薬,3399005F2044,ベラプロストナトリウム,４０μｇ１錠,局,,,プロルナー錠４０μｇ,日医工,後発品,,,51.6,,
内用薬,3399005F2060,ベラプロストナトリウム,４０μｇ１錠,局,,,ベラプロストＮａ錠４０μｇ「ＹＤ」,陽進堂,後発品,,,51.6,,
内用薬,3399005F2079,ベラプロストナトリウム,４０μｇ１錠,局,,,ベラプロストＮａ錠４０μｇ「トーワ」,東和薬品,後発品,,,51.6,,
内用薬,3399005F2087,ベラプロストナトリウム,４０μｇ１錠,局,,,ベラプロストＮａ錠４０μｇ「テバ」,テバ製薬,後発品,,,51.6,,
内用薬,3399006C1020,サルポグレラート塩酸塩,１０％１ｇ,局,,,アンプラーグ細粒１０％,田辺三菱製薬,,先発品,,137.9,,
内用薬,3399006F1026,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,アンプラーグ錠５０ｍｇ,田辺三菱製薬,,先発品,○,74.2,,
内用薬,3399006F1034,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＢＭＤ」,ビオメディクス,後発品,,,31.2,,
内用薬,3399006F1042,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＤＫ」,大興製薬,後発品,,,31.2,,
内用薬,3399006F1050,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「Ｆ」,富士製薬工業,後発品,,,45.6,,
内用薬,3399006F1069,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＪＧ」,日本ジェネリック,後発品,,,45.6,,
内用薬,3399006F1077,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＫＲＭ」,キョーリンリメディオ,後発品,,,45.6,,
内用薬,3399006F1085,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＭＥＥＫ」,小林化工,後発品,,,45.6,,
内用薬,3399006F1093,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＮＰ」,ニプロ,後発品,,,45.6,,
内用薬,3399006F1107,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＮＳ」,日新製薬（山形）,後発品,,,45.6,,
内用薬,3399006F1115,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,45.6,,
内用薬,3399006F1123,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＴＳＵ」,鶴原製薬,後発品,,,31.2,,
内用薬,3399006F1131,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＴＹＫ」,大正薬品工業,後発品,,,45.6,,
内用薬,3399006F1140,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＹＤ」,陽進堂,後発品,,,45.6,,
内用薬,3399006F1158,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「アメル」,共和薬品工業,後発品,,,31.2,,
内用薬,3399006F1166,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「オーハラ」,大原薬品工業,後発品,,,45.6,,
内用薬,3399006F1174,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ケミファ」,日本ケミファ,後発品,,,45.6,,
内用薬,3399006F1182,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「サワイ」,沢井製薬,後発品,,,45.6,,
内用薬,3399006F1190,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「サンド」,サンド,後発品,,,45.6,,
内用薬,3399006F1204,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「三和」,シオノケミカル,後発品,,,45.6,,
内用薬,3399006F1212,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「タイヨー」,テバ製薬,後発品,,,45.6,,
内用薬,3399006F1220,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「トーワ」,東和薬品,後発品,,,45.6,,
内用薬,3399006F1239,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「日医工」,日医工,後発品,,,45.6,,
内用薬,3399006F1247,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「マイラン」,マイラン製薬,後発品,,,45.6,H27.3.31まで,
内用薬,3399006F1255,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ＫＴＢ」,寿製薬,後発品,,,45.6,,
内用薬,3399006F1263,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「タカタ」,高田製薬,後発品,,,45.6,,
内用薬,3399006F1271,サルポグレラート塩酸塩,５０ｍｇ１錠,局,,,サルポグレラート塩酸塩錠５０ｍｇ「ファイザー」,ファイザー,後発品,,,45.6,,
内用薬,3399006F2022,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,アンプラーグ錠１００ｍｇ,田辺三菱製薬,,先発品,○,126,,
内用薬,3399006F2030,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＢＭＤ」,ビオメディクス,後発品,,,77.8,,
内用薬,3399006F2049,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＤＫ」,大興製薬,後発品,,,77.8,,
内用薬,3399006F2057,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「Ｆ」,富士製薬工業,後発品,,,77.8,,
内用薬,3399006F2065,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＪＧ」,日本ジェネリック,後発品,,,77.8,,
内用薬,3399006F2073,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＫＲＭ」,キョーリンリメディオ,後発品,,,77.8,,
内用薬,3399006F2081,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＭＥＥＫ」,小林化工,後発品,,,77.8,,
内用薬,3399006F2090,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＮＰ」,ニプロ,後発品,,,77.8,,
内用薬,3399006F2103,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＮＳ」,日新製薬（山形）,後発品,,,77.8,,
内用薬,3399006F2111,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＴＣＫ」,辰巳化学,後発品,,,77.8,,
内用薬,3399006F2120,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＴＳＵ」,鶴原製薬,後発品,,,77.8,,
内用薬,3399006F2138,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＴＹＫ」,大正薬品工業,後発品,,,77.8,,
内用薬,3399006F2146,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ＹＤ」,陽進堂,後発品,,,77.8,,
内用薬,3399006F2154,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「アメル」,共和薬品工業,後発品,,,60.4,,
内用薬,3399006F2162,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「オーハラ」,大原薬品工業,後発品,,,77.8,,
内用薬,3399006F2170,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「ケミファ」,日本ケミファ,後発品,,,77.8,,
内用薬,3399006F2189,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「サワイ」,沢井製薬,後発品,,,77.8,,
内用薬,3399006F2197,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「サンド」,サンド,後発品,,,60.4,,
内用薬,3399006F2200,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「三和」,シオノケミカル,後発品,,,77.8,,
内用薬,3399006F2219,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「タイヨー」,テバ製薬,後発品,,,77.8,,
内用薬,3399006F2227,サルポグレラート塩酸塩,１００ｍｇ１錠,局,,,サルポグレラート塩酸塩錠１００ｍｇ「トーワ」,東和薬品,後発品,,,77.8,,
